"Product/ID,""product_id"",""location_id"",""qty"""
"__export__.product_product_84278_dff10f98,""84278"","""",""47.0"""
"__export__.product_product_84283_cb463626,""84283"","""",""4.0"""
"__export__.product_product_84284_a2697728,""84284"","""",""9.0"""
"__export__.product_product_84280_3b1976d1,""84280"","""",""27.0"""
"__export__.product_product_84281_01a725c0,""84281"","""",""36.0"""
"__export__.product_product_181557_2bb965fd,""181557"","""",""0.0"""
"__export__.product_product_118784_223ac1cd,""118784"","""",""0.0"""
"__export__.product_product_118785_394cada3,""118785"","""",""0.0"""
"__export__.product_product_118786_7105740b,""118786"","""",""0.0"""
"__export__.product_product_196288_6748a39a,""196288"","""",""0.0"""
"__export__.product_product_196274_291a3c83,""196274"","""",""0.0"""
"__export__.product_product_202844_5498522c,""202844"","""",""0.0"""
"__export__.product_product_196284_562e6ad8,""196284"","""",""0.0"""
"__export__.product_product_231909_99574008,""231909"","""",""0.0"""
"__export__.product_product_214956_5e8b8d59,""214956"","""",""0.0"""
"__export__.product_product_214958_9e169bcf,""214958"","""",""0.0"""
"__export__.product_product_214960_97c72480,""214960"","""",""0.0"""
"__export__.product_product_214961_31972903,""214961"","""",""0.0"""
"__export__.product_product_214963_239688f4,""214963"","""",""0.0"""
"__export__.product_product_214965_0e1b5e35,""214965"","""",""0.0"""
"__export__.product_product_231907_e01123cb,""231907"","""",""0.0"""
"__export__.product_product_214966_cf108a71,""214966"","""",""0.0"""
"__export__.product_product_216401_e7f2b6af,""216401"","""",""0.0"""
"__export__.product_product_214967_0b19810f,""214967"","""",""0.0"""
"__export__.product_product_214969_223f0371,""214969"","""",""0.0"""
"__export__.product_product_214970_9f83b278,""214970"","""",""0.0"""
"__export__.product_product_224186_adbde1ed,""224186"","""",""0.0"""
"__export__.product_product_214974_e3df3f57,""214974"","""",""0.0"""
"__export__.product_product_218902_d93510d3,""218902"","""",""0.0"""
"__export__.product_product_118717_a67b5da6,""118717"","""",""80.0"""
"__export__.product_product_118716_3cfe469c,""118716"","""",""137.0"""
"__export__.product_product_118770_6f64e221,""118770"","""",""94.0"""
"__export__.product_product_118379_a051e1bc,""118379"","""",""98.0"""
"__export__.product_product_211174_e1be0f9e,""211174"","""",""0.0"""
"__export__.product_product_211175_6f312de9,""211175"","""",""0.0"""
"__export__.product_product_211176_8fed93ba,""211176"","""",""0.0"""
"__export__.product_product_211177_f38615d6,""211177"","""",""0.0"""
"__export__.product_product_211178_6251ed0f,""211178"","""",""0.0"""
"__export__.product_product_211179_d0c7e57b,""211179"","""",""0.0"""
"__export__.product_product_181551_47e37b7f,""181551"","""",""0.0"""
"__export__.product_product_195752_8dd13163,""195752"","""",""0.0"""
"__export__.product_product_195763_c41a88ac,""195763"","""",""0.0"""
"__export__.product_product_195764_689c1bdd,""195764"","""",""0.0"""
"__export__.product_product_219537_6791d2d7,""219537"","""",""0.0"""
"__export__.product_product_195767_a4541dcb,""195767"","""",""0.0"""
"__export__.product_product_219538_c6854ee6,""219538"","""",""0.0"""
"__export__.product_product_195772_a1300de1,""195772"","""",""0.0"""
"__export__.product_product_187413_22af6fa1,""187413"","""",""0.0"""
"__export__.product_product_187414_f8cc7774,""187414"","""",""0.0"""
"__export__.product_product_187415_7ee28540,""187415"","""",""0.0"""
"__export__.product_product_187416_71fc19a6,""187416"","""",""0.0"""
"__export__.product_product_187417_eb069cbe,""187417"","""",""0.0"""
"__export__.product_product_199540_e239726f,""199540"","""",""0.0"""
"__export__.product_product_192114_a8b7ea26,""192114"","""",""0.0"""
"__export__.product_product_192115_113f98ce,""192115"","""",""0.0"""
"__export__.product_product_198996_cfb8b8c0,""198996"","""",""0.0"""
"__export__.product_product_187418_712a787b,""187418"","""",""0.0"""
"__export__.product_product_197832_d7e2dfa2,""197832"","""",""0.0"""
"__export__.product_product_192360_a843524f,""192360"","""",""0.0"""
"__export__.product_product_196252_e07214b7,""196252"","""",""0.0"""
"__export__.product_product_187419_b60e2e98,""187419"","""",""0.0"""
"__export__.product_product_187420_d81da087,""187420"","""",""0.0"""
"__export__.product_product_192116_ffe4ea64,""192116"","""",""0.0"""
"__export__.product_product_195710_2d053b6b,""195710"","""",""0.0"""
"__export__.product_product_187421_abc76ea1,""187421"","""",""0.0"""
"__export__.product_product_192117_9050a164,""192117"","""",""0.0"""
"__export__.product_product_187426_f788ed85,""187426"","""",""0.0"""
"__export__.product_product_187427_210732a1,""187427"","""",""0.0"""
"__export__.product_product_192118_b3a807d9,""192118"","""",""0.0"""
"__export__.product_product_187428_fec523cf,""187428"","""",""0.0"""
"__export__.product_product_187429_93c3aa7d,""187429"","""",""0.0"""
"__export__.product_product_89945_329c8d28,""89945"","""",""46.0"""
"__export__.product_product_89946_af498266,""89946"","""",""88.0"""
"__export__.product_product_181553_d595a0fc,""181553"","""",""0.0"""
"__export__.product_product_199542_94e1a9f3,""199542"","""",""0.0"""
"__export__.product_product_202817_d11808a1,""202817"","""",""0.0"""
"__export__.product_product_195720_2b3ca12c,""195720"","""",""0.0"""
"__export__.product_product_202818_7611f231,""202818"","""",""0.0"""
"__export__.product_product_195733_4a0f6e5f,""195733"","""",""0.0"""
"__export__.product_product_192744_f73f4e11,""192744"","""",""0.0"""
"__export__.product_product_192745_71f384a1,""192745"","""",""0.0"""
"__export__.product_product_192746_12c81f45,""192746"","""",""0.0"""
"__export__.product_product_192747_863beaf1,""192747"","""",""0.0"""
"__export__.product_product_192757_6f71c3f8,""192757"","""",""0.0"""
"__export__.product_product_192756_e8580f7a,""192756"","""",""0.0"""
"__export__.product_product_222824_37c5d59d,""222824"","""",""0.0"""
"__export__.product_product_192759_2b5520ec,""192759"","""",""0.0"""
"__export__.product_product_200226_aabd09f2,""200226"","""",""0.0"""
"__export__.product_product_202819_eb004a7d,""202819"","""",""0.0"""
"__export__.product_product_192749_02e4d95b,""192749"","""",""0.0"""
"__export__.product_product_192761_bbd373a2,""192761"","""",""0.0"""
"__export__.product_product_199544_36aed582,""199544"","""",""0.0"""
"__export__.product_product_192760_2b3b5fee,""192760"","""",""0.0"""
"__export__.product_product_192748_6bb0f669,""192748"","""",""0.0"""
"__export__.product_product_192755_a0dcdfa5,""192755"","""",""0.0"""
"__export__.product_product_192754_d0e304ec,""192754"","""",""0.0"""
"__export__.product_product_192753_27e0add7,""192753"","""",""0.0"""
"__export__.product_product_192741_0b69e8de,""192741"","""",""0.0"""
"__export__.product_product_41543_aaccfdf7,""41543"","""",""271.0"""
"__export__.product_product_41542_81fd2904,""41542"","""",""51.0"""
"__export__.product_product_191788_824ff0cb,""191788"","""",""0.0"""
"__export__.product_product_209748_f897bf5b,""209748"","""",""0.0"""
"__export__.product_product_207861_cfab377b,""207861"","""",""0.0"""
"__export__.product_product_209738_be2913fd,""209738"","""",""0.0"""
"__export__.product_product_183534_544c67b1,""183534"","""",""0.0"""
"__export__.product_product_209754_374a18d1,""209754"","""",""0.0"""
"__export__.product_product_209759_44f91806,""209759"","""",""0.0"""
"__export__.product_product_211231_9e819ec0,""211231"","""",""0.0"""
"__export__.product_product_211232_4078907a,""211232"","""",""0.0"""
"__export__.product_product_211233_afe608a1,""211233"","""",""0.0"""
"__export__.product_product_211234_28a5edad,""211234"","""",""0.0"""
"__export__.product_product_211237_f85bdf62,""211237"","""",""0.0"""
"__export__.product_product_87420_0f870973,""87420"","""",""214.0"""
"__export__.product_product_87419_4d93eb76,""87419"","""",""51.0"""
"__export__.product_product_87424_297fcfd3,""87424"","""",""100.0"""
"__export__.product_product_155522_3e9270a2,""155522"","""",""130.0"""
"__export__.product_product_87414_075b1036,""87414"","""",""61.0"""
"__export__.product_product_207182_0deac049,""207182"","""",""0.0"""
"__export__.product_product_209856_40b13221,""209856"","""",""0.0"""
"__export__.product_product_218906_a0ec5b72,""218906"","""",""0.0"""
"__export__.product_product_41361_dd65594c,""41361"","""",""55.0"""
"__export__.product_product_197843_d3be3606,""197843"","""",""0.0"""
"__export__.product_product_196261_883cb6f1,""196261"","""",""0.0"""
"__export__.product_product_210477_29b4aedb,""210477"","""",""0.0"""
"__export__.product_product_224195_622edb70,""224195"","""",""0.0"""
"__export__.product_product_211240_c90603f5,""211240"","""",""0.0"""
"__export__.product_product_209705_646b0bc3,""209705"","""",""0.0"""
"__export__.product_product_217922_bda1bcbb,""217922"","""",""0.0"""
"__export__.product_product_217995_0efdd680,""217995"","""",""0.0"""
"__export__.product_product_209714_99c19c92,""209714"","""",""0.0"""
"__export__.product_product_209718_9b036fba,""209718"","""",""0.0"""
"__export__.product_product_210478_f7599ef8,""210478"","""",""0.0"""
"__export__.product_product_209721_ae2ba3c8,""209721"","""",""0.0"""
"__export__.product_product_224187_dd6b5508,""224187"","""",""0.0"""
"__export__.product_product_118749_a7762276,""118749"","""",""74.0"""
"__export__.product_product_118748_6ee1f8ed,""118748"","""",""42.0"""
"__export__.product_product_199537_5649c98f,""199537"","""",""0.0"""
"__export__.product_product_187477_5b9a2a17,""187477"","""",""0.0"""
"__export__.product_product_202657_f5697b2c,""202657"","""",""0.0"""
"__export__.product_product_205546_7c83c3cb,""205546"","""",""0.0"""
"__export__.product_product_118450_0e1ba83e,""118450"","""",""29.0"""
"__export__.product_product_118451_1d5b4c6f,""118451"","""",""27.0"""
"__export__.product_product_118452_158bd63d,""118452"","""",""22.0"""
"__export__.product_product_118453_c23ff9f3,""118453"","""",""1.0"""
"__export__.product_product_218428_da42c7fa,""218428"","""",""0.0"""
"__export__.product_product_215712_714061ab,""215712"","""",""0.0"""
"__export__.product_product_215713_722b35c9,""215713"","""",""0.0"""
"__export__.product_product_216576_7f3624f0,""216576"","""",""0.0"""
"__export__.product_product_226689_cd454fd0,""226689"","""",""0.0"""
"__export__.product_product_223713_27ca18d0,""223713"","""",""0.0"""
"__export__.product_product_223714_fdfe8347,""223714"","""",""0.0"""
"__export__.product_product_223715_79ef6787,""223715"","""",""0.0"""
"__export__.product_product_226690_ecb5b626,""226690"","""",""0.0"""
"__export__.product_product_226691_fc92f2cb,""226691"","""",""0.0"""
"__export__.product_product_41452_a4c6dc47,""41452"","""",""25.0"""
"__export__.product_product_153360_86328f81,""153360"","""",""2.0"""
"__export__.product_product_181554_cc55c40f,""181554"","""",""0.0"""
"__export__.product_product_214840_1093deea,""214840"","""",""0.0"""
"__export__.product_product_214842_1af469e2,""214842"","""",""0.0"""
"__export__.product_product_214843_852b69e8,""214843"","""",""0.0"""
"__export__.product_product_214844_83616511,""214844"","""",""0.0"""
"__export__.product_product_214845_8f95fb67,""214845"","""",""0.0"""
"__export__.product_product_202785_8fb268b9,""202785"","""",""0.0"""
"__export__.product_product_202786_0f9df648,""202786"","""",""0.0"""
"__export__.product_product_202788_36b82764,""202788"","""",""0.0"""
"__export__.product_product_202789_1683b903,""202789"","""",""0.0"""
"__export__.product_product_202790_e8cb6a26,""202790"","""",""0.0"""
"__export__.product_product_202791_8deddeb8,""202791"","""",""0.0"""
"__export__.product_product_209329_28bca8be,""209329"","""",""0.0"""
"__export__.product_product_211180_f1859586,""211180"","""",""0.0"""
"__export__.product_product_192111_b048965a,""192111"","""",""0.0"""
"__export__.product_product_192112_f7763392,""192112"","""",""0.0"""
"__export__.product_product_41427_64a68e02,""41427"","""",""22.0"""
"__export__.product_product_41429_97d0e7b3,""41429"","""",""17.0"""
"__export__.product_product_41428_78dd40d3,""41428"","""",""22.0"""
"__export__.product_product_41430_c994f3f8,""41430"","""",""6.0"""
"__export__.product_product_41431_ffa7cbb1,""41431"","""",""15.0"""
"__export__.product_product_41432_b1f45f85,""41432"","""",""13.0"""
"__export__.product_product_41423_ee05cb53,""41423"","""",""73.0"""
"__export__.product_product_41425_435acf55,""41425"","""",""76.0"""
"__export__.product_product_41426_2ce64d65,""41426"","""",""40.0"""
"__export__.product_product_220575_19607319,""220575"","""",""0.0"""
"__export__.product_product_220578_1771b8c1,""220578"","""",""0.0"""
"__export__.product_product_220579_774c4fb9,""220579"","""",""0.0"""
"__export__.product_product_220583_fd8fb318,""220583"","""",""0.0"""
"__export__.product_product_220570_bb8f1c88,""220570"","""",""0.0"""
"__export__.product_product_209645_d12caf86,""209645"","""",""0.0"""
"__export__.product_product_118844_c3c85025,""118844"","""",""180.0"""
"__export__.product_product_212170_39e04a41,""212170"","""",""0.0"""
"__export__.product_product_209775_445295a5,""209775"","""",""0.0"""
"__export__.product_product_209053_935c15df,""209053"","""",""0.0"""
"__export__.product_product_118602_de005fa2,""118602"","""",""14.0"""
"__export__.product_product_118606_2dfe9384,""118606"","""",""57.0"""
"__export__.product_product_118739_0e278e2e,""118739"","""",""25.0"""
"__export__.product_product_118740_60b06920,""118740"","""",""11.0"""
"__export__.product_product_118741_af650728,""118741"","""",""14.0"""
"__export__.product_product_118742_f7e0bf4a,""118742"","""",""15.0"""
"__export__.product_product_118745_09d1983c,""118745"","""",""20.0"""
"__export__.product_product_118746_a3223a25,""118746"","""",""13.0"""
"__export__.product_product_221461_2749f872,""221461"","""",""0.0"""
"__export__.product_product_215706_5b958f53,""215706"","""",""0.0"""
"__export__.product_product_215707_19eba7a8,""215707"","""",""0.0"""
"__export__.product_product_215708_42fc8735,""215708"","""",""0.0"""
"__export__.product_product_215709_47fd7f10,""215709"","""",""0.0"""
"__export__.product_product_215710_8e798115,""215710"","""",""0.0"""
"__export__.product_product_215711_610e031b,""215711"","""",""0.0"""
"__export__.product_product_118738_7353e05a,""118738"","""",""26.0"""
"__export__.product_product_118777_0e130e16,""118777"","""",""112.0"""
"__export__.product_product_118778_de3443eb,""118778"","""",""63.0"""
"__export__.product_product_118776_f4047859,""118776"","""",""58.0"""
"__export__.product_product_205764_e9d0c812,""205764"","""",""0.0"""
"__export__.product_product_205767_9f075808,""205767"","""",""0.0"""
"__export__.product_product_216741_61ced9bc,""216741"","""",""0.0"""
"__export__.product_product_216742_b8d2caa6,""216742"","""",""0.0"""
"__export__.product_product_214106_49760f30,""214106"","""",""0.0"""
"__export__.product_product_214107_d91ab682,""214107"","""",""0.0"""
"__export__.product_product_214108_ba2d676c,""214108"","""",""0.0"""
"__export__.product_product_212465_0bea41b6,""212465"","""",""0.0"""
"__export__.product_product_227509_377ecd84,""227509"","""",""0.0"""
"__export__.product_product_223034_2923baa7,""223034"","""",""0.0"""
"__export__.product_product_210517_4093dec5,""210517"","""",""0.0"""
"__export__.product_product_210518_e7bc7e92,""210518"","""",""0.0"""
"__export__.product_product_209403_76597d21,""209403"","""",""0.0"""
"__export__.product_product_41365_8ee4cb21,""41365"","""",""314.0"""
"__export__.product_product_221459_faa40035,""221459"","""",""0.0"""
"__export__.product_product_118590_01a65f74,""118590"","""",""38.0"""
"__export__.product_product_118595_cefb7daa,""118595"","""",""33.0"""
"__export__.product_product_118603_0379cd73,""118603"","""",""42.0"""
"__export__.product_product_205769_55c9f519,""205769"","""",""0.0"""
"__export__.product_product_205771_70e41352,""205771"","""",""0.0"""
"__export__.product_product_205772_aec5c5aa,""205772"","""",""0.0"""
"__export__.product_product_205774_f9881231,""205774"","""",""0.0"""
"__export__.product_product_205776_c333ccc4,""205776"","""",""0.0"""
"__export__.product_product_205777_8a85ae87,""205777"","""",""0.0"""
"__export__.product_product_232535_d5f6c550,""232535"","""",""0.0"""
"__export__.product_product_232536_d7b4ce9c,""232536"","""",""0.0"""
"__export__.product_product_222221_bb831123,""222221"","""",""0.0"""
"__export__.product_product_222222_b663ac4b,""222222"","""",""0.0"""
"__export__.product_product_214856_3600b9f5,""214856"","""",""0.0"""
"__export__.product_product_214869_391e9dc5,""214869"","""",""0.0"""
"__export__.product_product_214878_be5f3413,""214878"","""",""0.0"""
"__export__.product_product_214882_db0ce72c,""214882"","""",""0.0"""
"__export__.product_product_214889_57883eb1,""214889"","""",""0.0"""
"__export__.product_product_214890_cf3ee85d,""214890"","""",""0.0"""
"__export__.product_product_214891_47dbb2dc,""214891"","""",""0.0"""
"__export__.product_product_214899_757b1aeb,""214899"","""",""0.0"""
"__export__.product_product_214904_535fa886,""214904"","""",""0.0"""
"__export__.product_product_214905_ffad42ef,""214905"","""",""0.0"""
"__export__.product_product_214907_c938783e,""214907"","""",""0.0"""
"__export__.product_product_214909_998f9989,""214909"","""",""0.0"""
"__export__.product_product_214913_898b895a,""214913"","""",""0.0"""
"__export__.product_product_214915_dc222d9c,""214915"","""",""0.0"""
"__export__.product_product_218907_e8b8313b,""218907"","""",""0.0"""
"__export__.product_product_218910_85e81cfe,""218910"","""",""0.0"""
"__export__.product_product_218911_de64b059,""218911"","""",""0.0"""
"__export__.product_product_218912_f9699f41,""218912"","""",""0.0"""
"__export__.product_product_218914_2f225b69,""218914"","""",""0.0"""
"__export__.product_product_218915_98a194de,""218915"","""",""0.0"""
"__export__.product_product_218903_425be143,""218903"","""",""0.0"""
"__export__.product_product_222218_00b31146,""222218"","""",""0.0"""
"__export__.product_product_222809_a85efc1e,""222809"","""",""0.0"""
"__export__.product_product_222810_5a229933,""222810"","""",""0.0"""
"__export__.product_product_118664_293e0891,""118664"","""",""30.0"""
"__export__.product_product_222219_5a3472bb,""222219"","""",""0.0"""
"__export__.product_product_118733_27dfc0f8,""118733"","""",""130.0"""
"__export__.product_product_118734_2bc1290f,""118734"","""",""57.0"""
"__export__.product_product_118712_1499e264,""118712"","""",""125.0"""
"__export__.product_product_118713_4fc2a96b,""118713"","""",""74.0"""
"__export__.product_product_118683_dfda9667,""118683"","""",""121.0"""
"__export__.product_product_118715_95a51ce0,""118715"","""",""91.0"""
"__export__.product_product_183150_5908bc2e,""183150"","""",""0.0"""
"__export__.product_product_183151_f54bf1c2,""183151"","""",""0.0"""
"__export__.product_product_212090_94629d6c,""212090"","""",""0.0"""
"__export__.product_product_212092_54b53f0e,""212092"","""",""0.0"""
"__export__.product_product_212093_45e30480,""212093"","""",""0.0"""
"__export__.product_product_212091_b6527ff4,""212091"","""",""0.0"""
"__export__.product_product_212089_d9ae1a87,""212089"","""",""0.0"""
"__export__.product_product_212099_8f21c1d5,""212099"","""",""0.0"""
"__export__.product_product_212097_34a6c890,""212097"","""",""0.0"""
"__export__.product_product_212095_ce6bf737,""212095"","""",""0.0"""
"__export__.product_product_212096_427f386c,""212096"","""",""0.0"""
"__export__.product_product_212094_6e9b6306,""212094"","""",""0.0"""
"__export__.product_product_19814_b3403e04,""19814"","""",""4.0"""
"__export__.product_product_19816_72941337,""19816"","""",""11.0"""
"__export__.product_product_19818_34e6e0d4,""19818"","""",""0.0"""
"__export__.product_product_19819_670fe979,""19819"","""",""6.0"""
"__export__.product_product_19820_4617b85a,""19820"","""",""18.0"""
"__export__.product_product_19822_5e9ac80d,""19822"","""",""9.0"""
"__export__.product_product_19824_bfa732c3,""19824"","""",""11.0"""
"__export__.product_product_19826_f78d8ab4,""19826"","""",""42.0"""
"__export__.product_product_19828_7b7f5c54,""19828"","""",""8.0"""
"__export__.product_product_19829_b15996f7,""19829"","""",""2.0"""
"__export__.product_product_25246_d643ab12,""25246"","""",""0.0"""
"__export__.product_product_195017_5cb8752c,""195017"","""",""0.0"""
"__export__.product_product_19391_eb99aa10,""19391"","""",""0.0"""
"__export__.product_product_19388_dea5c97d,""19388"","""",""2.0"""
"__export__.product_product_19393_3b6f96b4,""19393"","""",""0.0"""
"__export__.product_product_19390_ca0fcfd6,""19390"","""",""2.0"""
"__export__.product_product_19392_bffd41ed,""19392"","""",""2.0"""
"__export__.product_product_67723_00182c61,""67723"","""",""0.0"""
"__export__.product_product_19389_a1d76c8c,""19389"","""",""0.0"""
"__export__.product_product_19815_997d8413,""19815"","""",""3.0"""
"__export__.product_product_19825_f251d1c6,""19825"","""",""1.0"""
"__export__.product_product_19821_26aba800,""19821"","""",""3.0"""
"__export__.product_product_19817_bb06286e,""19817"","""",""9.0"""
"__export__.product_product_19827_13166931,""19827"","""",""10.0"""
"__export__.product_product_19823_1236ea4b,""19823"","""",""2.0"""
"__export__.product_product_41285_f65320df,""41285"","""",""21.0"""
"__export__.product_product_106127_d46034df,""106127"","""",""0.0"""
"__export__.product_product_197958_c168f40b,""197958"","""",""0.0"""
"__export__.product_product_226696_8924dc8b,""226696"","""",""0.0"""
"__export__.product_product_184075_972f4cd2,""184075"","""",""0.0"""
"__export__.product_product_214830_98f6419b,""214830"","""",""0.0"""
"__export__.product_product_200225_22a378e2,""200225"","""",""0.0"""
"__export__.product_product_209047_f7c9021c,""209047"","""",""0.0"""
"__export__.product_product_178373_8ca92aea,""178373"","""",""0.0"""
"__export__.product_product_178374_fd590d03,""178374"","""",""0.0"""
"__export__.product_product_76850_caea8d62,""76850"","""",""137.0"""
"__export__.product_product_178375_95af9923,""178375"","""",""0.0"""
"__export__.product_product_178376_a368f7d4,""178376"","""",""0.0"""
"__export__.product_product_76851_5b80a461,""76851"","""",""0.0"""
"__export__.product_product_76852_0cd77613,""76852"","""",""0.0"""
"__export__.product_product_178377_9b5df89c,""178377"","""",""0.0"""
"__export__.product_product_178370_fd4aedb4,""178370"","""",""0.0"""
"__export__.product_product_178371_ff5b04d8,""178371"","""",""0.0"""
"__export__.product_product_76847_e0b1c708,""76847"","""",""0.0"""
"__export__.product_product_178372_07a77a63,""178372"","""",""0.0"""
"__export__.product_product_232322_8e2ad4f3,""232322"","""",""0.0"""
"__export__.product_product_76880_8d8eaff2,""76880"","""",""-1.0"""
"__export__.product_product_76870_d83c31a6,""76870"","""",""121.0"""
"__export__.product_product_76843_e3398938,""76843"","""",""116.0"""
"__export__.product_product_76844_4fb3d9fa,""76844"","""",""62.0"""
"__export__.product_product_76845_68e0cefa,""76845"","""",""77.0"""
"__export__.product_product_76837_8dbadaa6,""76837"","""",""25.0"""
"__export__.product_product_76838_a86a623e,""76838"","""",""63.0"""
"__export__.product_product_76839_0a508294,""76839"","""",""54.0"""
"__export__.product_product_76840_70987eaa,""76840"","""",""24.0"""
"__export__.product_product_76841_27dda43d,""76841"","""",""75.0"""
"__export__.product_product_76842_6abec54a,""76842"","""",""79.0"""
"__export__.product_product_76848_5c6c9357,""76848"","""",""15.0"""
"__export__.product_product_76869_17504a0e,""76869"","""",""16.0"""
"__export__.product_product_76879_2e95e36e,""76879"","""",""74.0"""
"__export__.product_product_151605_1bcbac8c,""151605"","""",""9.0"""
"__export__.product_product_76849_6a4f854c,""76849"","""",""89.0"""
"__export__.product_product_76853_8d690344,""76853"","""",""218.0"""
"__export__.product_product_76854_bc0e2ff1,""76854"","""",""348.0"""
"__export__.product_product_76855_1124d072,""76855"","""",""36.0"""
"__export__.product_product_76859_dfed12da,""76859"","""",""-3.0"""
"__export__.product_product_76856_8b9e9776,""76856"","""",""-7.0"""
"__export__.product_product_76857_2c8dbbad,""76857"","""",""237.0"""
"__export__.product_product_76860_a5164159,""76860"","""",""25.0"""
"__export__.product_product_76861_ba02d074,""76861"","""",""161.0"""
"__export__.product_product_76862_f57ba86c,""76862"","""",""118.0"""
"__export__.product_product_178381_31b71d85,""178381"","""",""0.0"""
"__export__.product_product_178382_aa876229,""178382"","""",""0.0"""
"__export__.product_product_76858_043681de,""76858"","""",""112.0"""
"__export__.product_product_178378_79b48621,""178378"","""",""0.0"""
"__export__.product_product_178379_687fb6a1,""178379"","""",""0.0"""
"__export__.product_product_178380_40f09685,""178380"","""",""0.0"""
"__export__.product_product_76863_a33d11d9,""76863"","""",""177.0"""
"__export__.product_product_76864_d0bfd78d,""76864"","""",""116.0"""
"__export__.product_product_76865_d502ee5c,""76865"","""",""136.0"""
"__export__.product_product_76866_c4e9d9dd,""76866"","""",""225.0"""
"__export__.product_product_76867_2056fdbd,""76867"","""",""28.0"""
"__export__.product_product_76868_8ba600b3,""76868"","""",""69.0"""
"__export__.product_product_76871_a0426dc0,""76871"","""",""94.0"""
"__export__.product_product_76872_8a8ab865,""76872"","""",""128.0"""
"__export__.product_product_76873_b54db8a9,""76873"","""",""40.0"""
"__export__.product_product_76874_f0857fb7,""76874"","""",""120.0"""
"__export__.product_product_76875_d17c8e71,""76875"","""",""33.0"""
"__export__.product_product_76846_8f775362,""76846"","""",""26.0"""
"__export__.product_product_151606_c11b228c,""151606"","""",""23.0"""
"__export__.product_product_209048_9dc335a2,""209048"","""",""0.0"""
"__export__.product_product_76877_f69858c7,""76877"","""",""170.0"""
"__export__.product_product_76876_e2ae7798,""76876"","""",""133.0"""
"__export__.product_product_197835_60d4753b,""197835"","""",""0.0"""
"__export__.product_product_197837_8bd592b0,""197837"","""",""0.0"""
"__export__.product_product_151598_aa75d52f,""151598"","""",""18.0"""
"__export__.product_product_151599_2c1245d6,""151599"","""",""20.0"""
"__export__.product_product_151600_8d58fbd1,""151600"","""",""12.0"""
"__export__.product_product_151601_186c7c23,""151601"","""",""43.0"""
"__export__.product_product_151602_de490fec,""151602"","""",""15.0"""
"__export__.product_product_151603_42fe87dc,""151603"","""",""22.0"""
"__export__.product_product_207181_d57b891a,""207181"","""",""0.0"""
"__export__.product_product_213751_12a8d52c,""213751"","""",""0.0"""
"__export__.product_product_211469_abe510dd,""211469"","""",""0.0"""
"__export__.product_product_214103_46b9fb19,""214103"","""",""0.0"""
"__export__.product_product_211478_8a7466a4,""211478"","""",""0.0"""
"__export__.product_product_211482_eb211546,""211482"","""",""0.0"""
"__export__.product_product_211483_2aefd000,""211483"","""",""0.0"""
"__export__.product_product_213750_362764a2,""213750"","""",""0.0"""
"__export__.product_product_211484_9a5483db,""211484"","""",""0.0"""
"__export__.product_product_197476_fbd3c441,""197476"","""",""0.0"""
"__export__.product_product_183513_8bb5942a,""183513"","""",""0.0"""
"__export__.product_product_183517_996f99f7,""183517"","""",""0.0"""
"__export__.product_product_183519_fa0e16bd,""183519"","""",""0.0"""
"__export__.product_product_232534_55decdb0,""232534"","""",""0.0"""
"__export__.product_product_199532_ee70917b,""199532"","""",""0.0"""
"__export__.product_product_199533_9d9c71e0,""199533"","""",""0.0"""
"__export__.product_product_199534_9f037072,""199534"","""",""0.0"""
"__export__.product_product_199535_e14ebc95,""199535"","""",""0.0"""
"__export__.product_product_197477_554c346a,""197477"","""",""0.0"""
"__export__.product_product_76878_8c13d185,""76878"","""",""375.0"""
"__export__.product_product_215704_527e5c68,""215704"","""",""0.0"""
"__export__.product_product_209776_61d97806,""209776"","""",""0.0"""
"__export__.product_product_210447_68f7ebb1,""210447"","""",""0.0"""
"__export__.product_product_214979_ccab8f09,""214979"","""",""0.0"""
"__export__.product_product_214980_fdc5a294,""214980"","""",""0.0"""
"__export__.product_product_215705_6f864829,""215705"","""",""0.0"""
"__export__.product_product_221460_7396bb48,""221460"","""",""0.0"""
"__export__.product_product_232533_4397d081,""232533"","""",""0.0"""
"__export__.product_product_221385_7f3e78ae,""221385"","""",""0.0"""
"__export__.product_product_232343_f1accb3d,""232343"","""",""0.0"""
"__export__.product_product_232342_44861c0f,""232342"","""",""0.0"""
"__export__.product_product_232340_5bb20516,""232340"","""",""0.0"""
"__export__.product_product_232339_85f0125d,""232339"","""",""0.0"""
"__export__.product_product_222704_7170906f,""222704"","""",""0.0"""
"__export__.product_product_218461_f3e6b294,""218461"","""",""0.0"""
"__export__.product_product_223243_2f38c8db,""223243"","""",""0.0"""
"__export__.product_product_223247_2eefb054,""223247"","""",""0.0"""
"__export__.product_product_223238_28e17d87,""223238"","""",""0.0"""
"__export__.product_product_223245_6047b8a5,""223245"","""",""0.0"""
"__export__.product_product_223237_222ffc2c,""223237"","""",""0.0"""
"__export__.product_product_223242_4f201ec1,""223242"","""",""0.0"""
"__export__.product_product_218502_ab70832d,""218502"","""",""0.0"""
"__export__.product_product_214062_e39f2135,""214062"","""",""0.0"""
"__export__.product_product_218463_675ba065,""218463"","""",""0.0"""
"__export__.product_product_218455_f6118506,""218455"","""",""0.0"""
"__export__.product_product_218488_233c8170,""218488"","""",""0.0"""
"__export__.product_product_218471_0eea9458,""218471"","""",""0.0"""
